 USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
725645 24022 201507020953 070  21  31   7 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   53 1014.4 30.28  783.4 *** ***  0.00T***** ***** ***** **
725645 24022 201507021053 110   7 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   53 1016.5 30.33  784.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021153 180   6 ***  85 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1016.0 30.33  784.8  57  51  0.00  0.00T 0.04 ***** **
725645 24022 201507021253 210  11 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   53 1017.5 30.34  785.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021353 170  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   53 1017.6 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021453 200   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   54 1017.3 30.34  785.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021553 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   53 1017.1 30.33  784.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021653 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   51 1016.3 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021753 990   5 ***  40 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   51 1016.0 30.31  784.2  72  53  0.00 ***** ***** ***** **
725645 24022 201507021853 120   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   49 1015.6 30.31  784.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507021953 020   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   46 1014.6 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507022053 *** *** *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   80   46 1013.6 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507022153 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   43 1013.5 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507022253 100  13 ***  70 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   66   50 1015.7 30.28  783.4 *** ***  0.00T***** ***** ***** **
725645 24022 201507022353 110  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   54 1014.7 30.27  783.1  81 ***  0.03  0.03 ***** ***** **
725645 24022 201507030053 150  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   52 1015.0 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030153 130  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   49 1015.4 30.28  783.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030253 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   52 1016.2 30.31  784.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030353 120   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   52 1016.2 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030453 110   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   51 1015.3 30.30  783.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030553 120   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   50 1014.8 30.28  783.4  72  56  0.00 ***** ***** ***** **
725645 24022 201507030653 110   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1015.2 30.30  783.9  81  51  0.00 ***** ***** ***** **
725645 24022 201507030659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  81 *** ***** *****  0.03 ***** **
725645 24022 201507030753 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 1014.4 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030853 200   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1014.1 30.28  783.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507030953 160  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   51   47 1014.1 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031053 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   49   47 1015.8 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031153 140   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   46   45 1016.3 30.29  783.7  56  46  0.00 *****  0.03 ***** **
725645 24022 201507031253 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 1016.2 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031353 200   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 1015.2 30.28  783.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031453 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   50 1014.8 30.29  783.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031553 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   50 1014.4 30.27  783.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031653 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   47 1013.8 30.26  782.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031753 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   76   43 1013.4 30.26  782.8  76  47  0.00 ***** ***** ***** **
725645 24022 201507031853 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   42 1013.0 30.25  782.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507031953 990   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   41 1012.2 30.23  782.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507032053 990   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   36 1011.6 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507032153 090   9  18 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   39 1011.1 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507032253 990   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   83   31 1010.1 30.17  780.4 *** ***  0.00 ***** ***** ***** **
725645 24022 201507032350 080  21  34 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   48 ****** 30.17  780.4 *** *** ***** ***** ***** ***** **
725645 24022 201507032353 090  22 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   48 1011.3 30.17  780.4  83  75  0.00 ***** ***** ***** **
725645 24022 201507040053 110  21  31 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   44 1011.6 30.18  780.7 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040153 130  15  24 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   49 1011.6 30.19  780.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040253 130  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 1011.5 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040353 150  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   65   50 1011.6 30.22  781.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040453 160  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   50 1011.1 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040553 180  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   62   52 1009.8 30.18  780.7  77  62  0.00 ***** ***** ***** **
725645 24022 201507040653 210  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   52 1009.1 30.16  780.1  83  46  0.00 ***** ***** ***** **
725645 24022 201507040659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  83 *** ***** *****  0.00 ***** **
725645 24022 201507040753 170  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   60   52 1008.3 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040853 150   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1008.2 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507040953 140  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   50 1008.0 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507041053 170   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1008.1 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507041153 150   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   53   49 1009.1 30.13  779.3  62  52  0.00 ***** ***** ***** **
725645 24022 201507041253 140   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   48 1009.6 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507041353 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   44 1009.2 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507041453 990   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   45 1009.2 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507041553 340  10  30  95 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   72   42 1009.1 30.16  780.1 *** ***  0.00T***** ***** ***** **
725645 24022 201507041653 990   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   78   43 1008.6 30.16  780.1 *** ***  0.00T***** ***** ***** **
725645 24022 201507041753 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   43 1008.5 30.16  780.1  81  52  0.00T 0.00T***** ***** **
725645 24022 201507041853 320   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   43 1007.9 30.14  779.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507041951 260   6 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   43 ****** 30.14  779.6 *** *** ***** ***** ***** ***** **
725645 24022 201507041953 290   9 *** 100 *** * * * 10.0 ** ** ** ** 61 12 ** ** *   80   44 1008.0 30.14  779.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507042053 340  20  24  95 *** * * * 10.0 ** ** ** ** 12 ** ** ** *   82   40 1007.6 30.12  779.0 *** ***  0.00T***** *****  0.00T**
725645 24022 201507042153 990   8 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   45 1007.4 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507042253 270  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   85   41 1006.5 30.09  778.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507042353 270  13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   38 1006.5 30.09  778.2  87  77  0.00  0.00T***** ***** **
725645 24022 201507050053 210  15 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   43 1006.7 30.08  777.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507050153 320  13  17 100 *** * * * 10.0 ** ** ** ** 91 90 ** ** *   74   41 1007.4 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507050253 240   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   42 1007.3 30.13  779.3 *** ***  0.00T***** *****  0.00T**
725645 24022 201507050353 310  21  37 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   41 1007.9 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507050453 320  26  32 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   47 1008.5 30.16  780.1 *** ***  0.00 ***** ***** ***** **
725645 24022 201507050553 350  16  25 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   43 1007.5 30.15  779.9  84 ***  0.00  0.00T***** ***** **
725645 24022 201507050653 320  24  34 100 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   60   51 1008.6 30.16  780.1  87  52  0.02 ***** ***** ***** **
725645 24022 201507050659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  87 *** ***** *****  0.02 ***** **
725645 24022 201507050753 350  21 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   47 1008.0 30.15  779.9 *** ***  0.01 ***** ***** ***** **
725645 24022 201507050853 170   9 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   46 1006.5 30.13  779.3 *** ***  0.00 ***** *****  0.03 **
725645 24022 201507050953 240   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 1007.2 30.12  779.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051053 140   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   49 1007.8 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051153 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   47 1008.0 30.14  779.6  71  53  0.00  0.03  0.03 ***** **
725645 24022 201507051253 120   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 1009.0 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051353 210  14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   46 1008.1 30.15  779.9 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051453 220  16  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   48 1007.6 30.14  779.6 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051553 260  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   48 1007.0 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051653 360  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   49 1006.9 30.13  779.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051753 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   48 1006.7 30.12  779.0  81  55  0.00 ***** ***** ***** **
725645 24022 201507051853 310   3  18  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   47 1007.4 30.11  778.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507051951 340  17  28  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   52 ****** 30.12  779.0 *** *** ***** ***** ***** ***** **
725645 24022 201507051953 340  20  28  65 *** * * * 10.0 ** ** ** ** 12 ** ** ** *   70   51 1008.2 30.12  779.0 *** ***  0.00T***** ***** ***** **
725645 24022 201507052051 150  21  26  65 *** * * *  5.0 ** ** ** ** 90 62 ** ** *   59   52 ****** 30.20  781.2 *** *** ***** ***** ***** ***** **
725645 24022 201507052053 140  20  26  65 *** * * *  3.0 ** ** ** ** 95 90 63 ** *   57   52 1012.7 30.21  781.5 *** ***  0.27 ***** *****  0.12 **
725645 24022 201507052153 060  15 ***  75 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   57   54 1012.6 30.18  780.7 *** ***  0.23 ***** ***** ***** **
725645 24022 201507052253 150   8 ***  70 *** * * *  6.0 ** ** ** ** 61 10 ** ** *   58   55 1014.3 30.21  781.5 *** ***  0.04 ***** ***** ***** **
725645 24022 201507052353 ***   0 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   54 1013.4 30.20  781.2  83  55  0.00T 0.54 ***** ***** **
725645 24022 201507060053 360   8 ***  90 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   60   55 1012.5 30.19  780.9 *** ***  0.05 ***** ***** ***** **
725645 24022 201507060153 340  15 ***  85 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   58   55 1011.9 30.20  781.2 *** ***  0.01 ***** ***** ***** **
725645 24022 201507060253 330  11 ***  70 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   56 1010.9 30.18  780.7 *** ***  0.00T***** *****  0.06 **
725645 24022 201507060351 320  11 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 ****** 30.20  781.2 *** *** ***** ***** ***** ***** **
725645 24022 201507060353 320  10 ***  22 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   56 1011.1 30.20  781.2 *** ***  0.00 ***** ***** ***** **
725645 24022 201507060453 330   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 1011.2 30.21  781.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507060553 ***   0 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 1011.6 30.22  781.8  60  57  0.00  0.06 ***** ***** **
725645 24022 201507060653 350   6 ***  41 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 1011.9 30.23  782.0  83  53  0.00 ***** ***** ***** **
725645 24022 201507060659 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  83 *** ***** *****  0.61 ***** **
725645 24022 201507060751 350   3 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 ****** 30.24  782.3 *** *** ***** ***** ***** ***** **
725645 24022 201507060753 ***   0 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 1013.3 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507060851 ***   0 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 ****** 30.24  782.3 *** *** ***** ***** ***** ***** **
725645 24022 201507060853 270   3 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   55 1015.2 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507060953 110   6 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   54 1015.2 30.24  782.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507061053 080   6 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   53 1015.3 30.25  782.6 *** ***  0.00T***** ***** ***** **
725645 24022 201507061100 020  14  18  16 *** * * *  9.1 ** ** ** ** 61 ** ** ** *   56   53 ****** 30.25  782.6 *** ***  0.01 ***** ***** ***** **
725645 24022 201507061151 070  15 ***  30 *** * * *  5.0 ** ** ** ** 62 10 ** ** *   52   52 ****** 30.27  783.1 *** *** ***** ***** ***** ***** **
725645 24022 201507061153 070  13 ***  43 *** * * *  6.0 ** ** ** ** 62 10 ** ** *   52   51 1016.4 30.27  783.1  57  52  0.32  0.32  0.92 ***** **
725645 24022 201507061253 050  10 ***  36 *** * * *  4.0 ** ** ** ** 62 10 ** ** *   52   51 1017.2 30.29  783.7 *** ***  0.08 ***** ***** ***** **
725645 24022 201507061353 040   8 ***  44 *** * * *  4.0 ** ** ** ** 61 10 ** ** *   52   51 1018.3 30.31  784.2 *** ***  0.09 ***** ***** ***** **
725645 24022 201507061453 320   6 ***  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 1018.6 30.33  784.8 *** ***  0.00T***** *****  0.17 **
725645 24022 201507061459 320   3 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   54   51 ****** 30.33  784.8 *** *** ***** ***** ***** ***** **
725645 24022 201507061553 340   6 ***  12 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   54   51 1019.0 30.34  785.0 *** ***  0.00T***** ***** ***** **
725645 24022 201507061651 990   3 ***  13 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   52 ****** 30.35  785.3 *** *** ***** ***** ***** ***** **
725645 24022 201507061653 030   6 ***  18 *** * * * 10.0 ** ** ** ** ** ** ** ** *   56   51 1018.8 30.35  785.3 *** ***  0.01 ***** ***** ***** **
725645 24022 201507061753 060   3 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   51 1019.1 30.35  785.3  57  52  0.00  0.18 ***** ***** **
725645 24022 201507061853 100   7 ***  17 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   51 1018.6 30.35  785.3 *** ***  0.00 ***** ***** ***** **
725645 24022 201507061953 090   7 ***  16 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   51 1018.5 30.34  785.0 *** ***  0.00 ***** ***** ***** **
725645 24022 201507062053 120   9 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   51 1017.7 30.33  784.8 *** ***  0.00 ***** ***** ***** **
725645 24022 201507062150 080   5 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   52 ****** 30.32  784.5 *** *** ***** ***** ***** ***** **
725645 24022 201507062153 070   8 ***  27 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   52 1017.5 30.32  784.5 *** ***  0.00 ***** ***** ***** **
725645 24022 201507062253 110  13 ***  42 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   52 1017.4 30.31  784.2 *** ***  0.00 ***** ***** ***** **
